,Coeffs
281,-0.711818967634585
282,2.131686690576166
283,-3.7691071682020856
284,-9.617329056916724
285,-7.368730733025644
286,-3.158099749634405
287,12.986453863547519
288,15.694133111720392
289,28.985840549437217
290,-15.222709807707822
291,-8.265687248205417
292,-5.917122484639029
293,-0.4787150492207443
294,-11.057981593024541
295,-10.652150111400637
296,-2.960353854013161
297,8.69941413484211
298,-3.039144114858397
299,20.17502024390186
300,5.083511914796503
301,4.140805271582312
302,12.476935076965447
303,-6.376876614031218
304,2.470755898558074
305,-14.55596221478309
306,6.376828410884597
307,0.33848229529058516
308,-8.123444205333985
309,10.410959603366646
310,8.90271274997131
311,16.937113055157937
312,10.518706559631607
313,21.131692829533346
314,23.287208746240957
315,22.257781937967703
